txHash,blockTimeUnix,changeType,ISC Balance Change,prevBalance,newBalance
5vJR9x5SgyTSAmyc7S6e32G6cdBpKwksqcCB8B2LCoEx7GArQZvUG9stew3L1bB7kdT6ngp9ncYUMguuPEeqLndy,1680146187,dec,-51.396938,12991.049864,12939.652926
64FqPLHzEiNTHHf92FjLmbjxMzNQq56gMAVYpRAMBNCgQpEt9bx4QprVefN4AEEKLCMdZkSSHziw6v77gVVajoJG,1680145843,inc,6.432563,12978.184981,12984.617544
4tiztuHmPwac8TdUyrWFFdn6o8vo6bnZsb8mYF5Nant6JSogJnNTGp8nJhDUj3ef2CnAp5U6s9Pi6o58vgEL2bGe,1680145843,inc,6.43232,12984.617544,12991.049864
5dgcGUJ1LHKHcdqyU3m8XUnuDL8ZCB5ev3tAbZNzBGxATtnkqKdd6pKAWGRRMnk8LrxErPfFucxVLUMBpKdSgVgV,1680145842,inc,3.216373,12974.968608,12978.184981
6hT6ARbyUyFt7Svze8UymkegmWY5jNpmdNTJEJaF4fDPHmAayGugar4ehaPpmm2p38Uc3i8GiFzPDACtmBzqiZw,1680145420,dec,-0.642486,12975.611094,12974.968608
THAPy6x9mpxzrp8tLACmerquGadq7AqUAUJa36gZUd38gENWwJvVsLxVX55bZC8jAfg52sNNUy6kcrdRGjdgrDL,1680145415,dec,-0.963732,12976.574826,12975.611094
3jEuHQpqEqwLmM7mM7d78Z4cX7CKRtAZv4Z4378zDNfQGppDCojDHiu9HAVAVu8akg9DMzoP1NhoKEcQkDDkXnQZ,1680145413,dec,-0.963735,12977.538561,12976.574826
uPujHHabk6weX7thFZ7f4CqFWTTNv6FZY8CVTkB5XHXYnAVT9TJk1msmixa4S4SsoTtPicwzZSyDnkJTu48Qk5m,1680145408,dec,-1.284986,12978.823547,12977.538561
5mQn8MibSKhe6ud2HunuKftwr38PYBxBPvxDham3HiFmNcWfcPCQ1QvpCbDuUw46XyHQbSERac8FnQzC9zkyXQLf,1680145303,dec,-0.642495,12979.466042,12978.823547
3iN3aYmHvR5hyeYccafCuceR2wLXejG3QeD6pSKL72hQFQ2Zb94dDqnN9HHYEceBobWEkQu2HXJ7F8Dq2ELKRhkp,1680145177,dec,-11.645353,12991.111395,12979.466042
V3BGCdvYD5gxpdDjGpbqjuHZuyTAzUBBc8Sr48YHXGmeGErApV2rrnD4YQKztNnfCkntU6TTsuDCYegdZJPpiDz,1680145135,dec,-4.497712,12995.609107,12991.111395
